country;year;sector;subsector;label;collective_dose_total;average_dose_monitored;average_dose_exposed;total_workers_number;D < RL;RL  < D < 1 mSv;1 mSv <= D < 5 mSv;5 mSv <= D < 10 mSv;10 mSv <= D < 15 mSv;15 mSv <= D < 20 mSv;20 mSv <= D
Greece;2016;RESEARCH AND EDUCATION;;Hp10 (external dose photons);0.010;0.050;1.290;216;208;4;4;0;0;0;0
Greece;2016;NATURAL SOURCES;;E (effective dose);2.116;1.200;1.280;1759;99;435;1225;0;0;0;0
Greece;2016;;Aviation;E (effective dose);2.116;1.200;1.280;1759;99;435;1225;0;0;0;0
Greece;2016;;Regulatory control activities;E (effective dose);0.002;0.060;0.690;32;29;2;1;0;0;0;0
Greece;2016;;Regulatory control activities;Hp10 (external dose photons);0.002;0.060;0.690;32;29;2;1;0;0;0;0
Switzerland;2016;ALL MONITORED WORKERS;;E (effective dose);4.527;0.050;0.730;95389;89179;4902;1183;118;6;;1
Switzerland;2016;ALL MONITORED WORKERS;;Hp10 (external dose photons);4.514;0.050;0.730;94483;88284;4897;1177;118;6;;1
Switzerland;2016;ALL MONITORED WORKERS;;Hp10n (external dose neutrons);0.000;0.000;;8687;8687;;;;;;
Switzerland;2016;ALL MONITORED WORKERS;;I (internal dose);0.012;0.020;1.000;599;587;6;6;;;;
Switzerland;2016;MEDICAL FIELD;;E (effective dose);1.173;0.020;0.480;73914;71445;2204;232;28;4;;1
Switzerland;2016;MEDICAL FIELD;;Hp10 (external dose photons);1.173;0.020;0.480;73913;71444;2204;232;28;4;;1
Switzerland;2016;MEDICAL FIELD;;I (internal dose);0.000;0.000;;5;5;;;;;;
Switzerland;2016;INDUSTRY;;E (effective dose);0.157;0.070;1.010;2384;2229;107;43;5;;;
Switzerland;2016;INDUSTRY;;Hp10 (external dose photons);0.145;0.070;1.010;2174;2030;102;37;5;;;
Switzerland;2016;INDUSTRY;;I (internal dose);0.012;0.040;1.090;282;271;5;6;;;;
Switzerland;2016;NUCLEAR FIELD;;E (effective dose);2.874;0.560;1.260;5172;2886;1330;869;85;2;;
Switzerland;2016;NUCLEAR FIELD;;Hp10 (external dose photons);2.874;0.560;1.260;5172;2886;1330;869;85;2;;
Switzerland;2016;NUCLEAR FIELD;;Hp10n (external dose neutrons);0.000;0.000;;136;136;;;;;;
Switzerland;2016;NUCLEAR FIELD;;I (internal dose);0.000;0.000;0.000;2;1;1;;;;;
Switzerland;2016;RESEARCH AND EDUCATION;;E (effective dose);0.320;0.020;0.250;13298;12008;1251;39;;;;
Switzerland;2016;RESEARCH AND EDUCATION;;Hp10 (external dose photons);0.320;0.030;0.250;12599;11309;1251;39;;;;
Switzerland;2016;RESEARCH AND EDUCATION;;Hp10n (external dose neutrons);0.000;0.000;;8551;8551;;;;;;
Switzerland;2016;RESEARCH AND EDUCATION;;I (internal dose);0.000;0.000;;310;310;;;;;;
Switzerland;2016;OTHER FIELDS;;E (effective dose);0.003;0.000;0.300;621;611;10;;;;;
Finland;2016;ALL MONITORED WORKERS;;E (effective dose);12.433;0.840;2.250;14738;9215;1703;3734;83;2;1;
Finland;2016;ALL MONITORED WORKERS;;Hp10 (external dose photons);3.463;0.310;1.380;11031;8529;1559;803;114;21;3;2
Finland;2016;ALL MONITORED WORKERS;;Hp10n (external dose neutrons);0.001;0.000;0.350;1430;1426;4;;;;;
Finland;2016;MEDICAL FIELD;;E (effective dose);0.129;0.020;0.590;5399;5181;193;25;;;;
Finland;2016;MEDICAL FIELD;;Hp10 (external dose photons);1.432;0.270;1.830;5399;4618;476;224;57;19;3;2
Finland;2016;INDUSTRY;;E (effective dose);0.158;0.120;0.910;1353;1179;121;50;3;;;
Finland;2016;INDUSTRY;;Hp10 (external dose photons);0.158;0.120;0.920;1347;1175;119;50;3;;;
Finland;2016;NUCLEAR FIELD;;E (effective dose);1.812;0.520;1.220;3510;2021;921;513;54;1;;
Finland;2016;NUCLEAR FIELD;;Hp10 (external dose photons);1.811;0.520;1.220;3510;2023;919;513;54;1;;
Finland;2016;NUCLEAR FIELD;;Hp10n (external dose neutrons);0.001;0.000;0.350;1409;1405;4;;;;;
Finland;2016;RESEARCH AND EDUCATION;;E (effective dose);0.045;0.070;0.940;661;613;33;15;;;;
Finland;2016;RESEARCH AND EDUCATION;;Hp10 (external dose photons);0.040;0.060;0.900;634;589;31;14;;;;
Finland;2016;RESEARCH AND EDUCATION;;Hp10n (external dose neutrons);0.000;0.000;;19;19;;;;;;
Finland;2016;NATURAL SOURCES;;E (effective dose);10.266;2.790;2.870;3685;102;426;3130;26;;1;
Finland;2016;;Aviation;E (effective dose);10.188;2.790;2.870;3651;101;419;3106;25;;;
Finland;2016;;Activities on site exposed with radon;E (effective dose);0.078;2.300;2.370;34;1;7;24;1;;1;
Slovenia;2016;ALL MONITORED WORKERS;;E (effective dose);2.034;0.260;0.730;7745;4974;2233;465;40;30;3;0
Slovenia;2016;MEDICAL FIELD;;E (effective dose);0.248;0.060;0.210;3994;2817;1131;46;0;0;0;0
Slovenia;2016;;Diagnostic radiology;Hp10 (external dose photons);0.121;0.040;0.160;2901;2118;775;8;0;0;0;0
Slovenia;2016;;Interventional radiology;Hp10 (external dose photons);0.017;0.080;0.200;199;115;82;2;0;0;0;0
Slovenia;2016;;Radiotherapy;E (effective dose);0.004;0.020;0.080;209;159;49;1;0;0;0;0
Slovenia;2016;;Nuclear medicine;E (effective dose);0.085;0.410;0.580;207;61;114;32;0;0;0;0
Slovenia;2016;;Dental radiology;Hp10 (external dose photons);0.010;0.030;0.150;344;278;66;0;0;0;0;0
Slovenia;2016;;Veterinary units;E (effective dose);0.011;0.120;0.330;87;54;30;3;0;0;0;0
Slovenia;2016;;Other medical activities;E (effective dose);0.000;0.010;0.020;47;32;15;0;0;0;0;0
Slovenia;2016;INDUSTRY;;E (effective dose);0.045;0.090;0.490;522;431;77;13;1;0;0;0
Slovenia;2016;;Industrial radiography;Hp10 (external dose photons);0.037;0.270;0.750;137;88;37;11;1;0;0;0
Slovenia;2016;NUCLEAR FIELD;;E (effective dose);0.518;0.450;0.660;1141;356;614;167;4;0;0;0
Slovenia;2016;NUCLEAR FIELD;;Hp10n (external dose neutrons);0.002;0.000;0.170;1141;1129;12;0;0;0;0;0
Slovenia;2016;;Nucl. power reactor (permanent staff only);E (effective dose);0.136;0.330;0.560;406;163;202;39;2;0;0;0
Slovenia;2016;;Nuclear logistics and maintenance = support activities;E (effective dose);0.382;0.520;0.710;735;193;412;128;2;0;0;0
Slovenia;2016;;Nuclear research facilities;E (effective dose);0.001;0.020;0.050;55;33;22;0;0;0;0;0
Slovenia;2016;NATURAL SOURCES;;E (effective dose);1.194;2.710;2.710;441;0;136;237;35;30;3;0
Slovenia;2016;;Aviation;E (effective dose);0.280;1.200;1.200;233;0;67;166;0;0;0;0
Slovenia;2016;;Activities on site exposed with radon;E (effective dose);0.913;4.390;4.390;208;0;69;71;35;30;3;0
Slovenia;2016;OTHER FIELDS;;E (effective dose);0.029;0.020;0.110;1592;1337;253;2;0;0;0;0
Czech Republic;2016;ALL MONITORED WORKERS;;E (effective dose);9.392;0.430;1.410;21825;15176;4512;1720;293;78;42;4
Czech Republic;2016;ALL MONITORED WORKERS;;Hp10 (external dose photons);7.869;0.360;1.180;21825;15176;4512;1720;293;78;42;4
Czech Republic;2016;ALL MONITORED WORKERS;;Hp10n (external dose neutrons);0.042;0.050;;899;;;;;;;
Czech Republic;2016;ALL MONITORED WORKERS;;I (internal dose);0.016;0.030;;561;;;;;;;
Czech Republic;2016;MEDICAL FIELD;;E (effective dose);4.810;0.330;1.290;14411;10690;2573;944;153;34;17;0
Czech Republic;2016;MEDICAL FIELD;;Hp10 (external dose photons);6.577;0.460;1.770;14411;10690;2573;944;153;34;17;0
Czech Republic;2016;MEDICAL FIELD;;Hp10n (external dose neutrons);0.010;0.190;;52;;;;;;;
Czech Republic;2016;MEDICAL FIELD;;I (internal dose);0.000;;;;;;;;;;
Czech Republic;2016;;Diagnostic radiology;Hp10 (external dose photons);3.673;0.370;1.730;10058;7933;1511;507;81;18;8;0
Czech Republic;2016;;Interventional radiology;Hp10 (external dose photons);1.985;2.130;3.500;934;367;286;204;57;11;9;0
Czech Republic;2016;;Radiotherapy;E (effective dose);0.103;0.120;0.430;895;657;222;15;1;0;0;0
Czech Republic;2016;;Radiotherapy;Hp10 (external dose photons);0.101;0.110;0.420;895;657;222;15;1;0;0;0
Czech Republic;2016;;Nuclear medicine;E (effective dose);0.316;0.290;0.700;1082;629;352;101;0;0;0;0
Czech Republic;2016;;Nuclear medicine;Hp10 (external dose photons);0.302;0.280;0.670;1082;629;352;101;0;0;0;0
Czech Republic;2016;;Dental radiology;Hp10 (external dose photons);0.001;0.030;0.500;29;27;2;0;0;0;0;0
Czech Republic;2016;;Veterinary units;E (effective dose);0.019;0.250;1.730;76;65;7;3;1;0;0;0
Czech Republic;2016;;Veterinary units;Hp10 (external dose photons);0.034;0.450;3.090;76;65;7;3;1;0;0;0
Czech Republic;2016;;Other medical activities;E (effective dose);0.491;0.370;1.510;1337;1012;193;114;13;5;0;0
Czech Republic;2016;;Other medical activities;Hp10 (external dose photons);0.482;0.360;1.480;1337;1012;193;114;13;5;0;0
Czech Republic;2016;INDUSTRY;;E (effective dose);0.813;0.600;1.250;1366;715;485;123;33;8;2;0
Czech Republic;2016;INDUSTRY;;Hp10 (external dose photons);0.801;0.590;1.230;1366;715;485;123;33;8;2;0
Czech Republic;2016;;Industrial radiography;Hp10 (external dose photons);0.582;0.860;1.530;680;299;263;83;27;6;2;0
Czech Republic;2016;;Radioisotopes production and conditioning;E (effective dose);0.210;0.330;0.840;646;396;208;34;6;2;0;0
Czech Republic;2016;;Radioisotopes production and conditioning;Hp10 (external dose photons);0.203;0.310;0.810;646;396;208;34;6;2;0;0
Czech Republic;2016;;Other industrial activities;Hp10 (external dose photons);0.038;0.120;0.490;306;229;64;12;0;1;0;0
Czech Republic;2016;NUCLEAR FIELD;;E (effective dose);3.330;0.730;1.950;4550;2845;987;556;104;31;23;4
Czech Republic;2016;NUCLEAR FIELD;;Hp10 (external dose photons);0.151;0.030;0.090;4550;2845;987;556;104;31;23;4
Czech Republic;2016;;Uranium ore extraction/processing;E (effective dose);2.454;4.230;4.760;580;64;53;304;101;31;23;4
Czech Republic;2016;;Uranium ore extraction/processing;Hp10 (external dose photons);0.063;0.110;0.120;580;64;53;304;101;31;23;4
Czech Republic;2016;;Nucl. power reactor (permanent staff only);E (effective dose);0.815;0.210;0.710;3927;2771;924;230;2;0;0;0
Czech Republic;2016;;Nucl. power reactor (permanent staff only);Hp10 (external dose photons);0.076;0.020;0.070;3927;2771;924;230;2;0;0;0
Czech Republic;2016;;Radioactive waste management facilities;E (effective dose);0.011;0.520;0.850;21;8;9;4;0;0;0;0
Czech Republic;2016;;Radioactive waste management facilities;Hp10 (external dose photons);0.011;0.520;0.850;21;8;9;4;0;0;0;0
Czech Republic;2016;;Other nuclear activities;E (effective dose);0.051;2.320;2.550;22;2;1;18;1;0;0;0
Czech Republic;2016;;Other nuclear activities;Hp10 (external dose photons);0.000;0.000;0.000;22;2;1;18;1;0;0;0
Czech Republic;2016;TRANSPORT;;E (effective dose);0.101;1.490;1.870;68;14;12;41;1;0;0;0
Czech Republic;2016;TRANSPORT;;Hp10 (external dose photons);0.022;0.320;0.410;68;14;12;41;1;0;0;0
Czech Republic;2016;;Nuclear fuel cycle;E (effective dose);0.079;1.980;1.980;40;0;5;35;0;0;0;0
Czech Republic;2016;;Nuclear fuel cycle;Hp10 (external dose photons);0.000;0.000;0.000;40;0;5;35;0;0;0;0
Czech Republic;2016;RESEARCH AND EDUCATION;;E (effective dose);0.194;0.330;0.710;588;315;236;32;2;3;0;0
Czech Republic;2016;RESEARCH AND EDUCATION;;Hp10 (external dose photons);0.196;0.330;0.720;588;315;236;32;2;3;0;0
Czech Republic;2016;;Other research sectors and education;E (effective dose);0.194;0.330;0.710;588;315;236;32;2;3;0;0
Czech Republic;2016;;Other research sectors and education;Hp10 (external dose photons);0.196;0.330;0.720;588;315;236;32;2;3;0;0
Czech Republic;2016;OTHER FIELDS;;E (effective dose);0.033;0.140;0.330;241;140;98;3;0;0;0;0
Czech Republic;2016;;Emergency response;E (effective dose);0.003;0.500;0.600;6;1;4;1;0;0;0;0
Czech Republic;2016;;Emergency response;Hp10 (external dose photons);0.004;0.670;0.800;6;1;4;1;0;0;0;0
Czech Republic;2016;;Regulatory control activities;E (effective dose);0.030;0.130;0.310;235;139;94;2;0;0;0;0
Czech Republic;2016;;Regulatory control activities;Hp10 (external dose photons);0.034;0.140;0.350;235;139;94;2;0;0;0;0
Belgium;2016;ALL MONITORED WORKERS;;E (effective dose);14.948;0.310;0.760;48246;28579;14925;4568;145;23;6;0
Belgium;2016;MEDICAL FIELD;;E (effective dose);3.930;0.150;0.460;25608;17120;7649;765;60;10;4;0
Belgium;2016;INDUSTRY;;E (effective dose);1.181;0.160;0.460;7285;4688;2410;153;26;6;2;0
Belgium;2016;NUCLEAR FIELD;;E (effective dose);1.685;0.320;0.690;5203;2754;1958;469;20;2;0;0
Belgium;2016;TRANSPORT;;E (effective dose);0.194;0.440;0.830;436;202;172;57;5;0;0;0
Belgium;2016;RESEARCH AND EDUCATION;;E (effective dose);0.746;0.150;0.530;4842;3430;1250;147;13;2;0;0
Belgium;2016;NATURAL SOURCES;;E (effective dose);6.926;1.660;1.660;4162;0;1218;2937;7;0;0;0
Belgium;2016;OTHER FIELDS;;E (effective dose);0.287;0.400;0.880;710;385;268;40;14;3;0;0
Spain;2016;ALL MONITORED WORKERS;;E (effective dose);16.597;0.150;0.810;107335;86900;16184;3870;299;44;27;11
Spain;2016;MEDICAL FIELD;;E (effective dose);10.753;0.130;0.740;84844;70347;11826;2444;181;30;8;8
Spain;2016;;Diagnostic radiology;Hp10 (external dose photons);3.536;0.080;0.690;41817;36680;4324;737;58;10;3;5
Spain;2016;;Radiotherapy;E (effective dose);0.097;0.030;0.860;3019;2906;81;30;2;0;0;0
Spain;2016;;Nuclear medicine;E (effective dose);2.186;0.890;2.030;2459;1384;451;535;74;12;2;1
Spain;2016;;Dental radiology;Hp10 (external dose photons);2.692;0.130;0.460;21437;15607;5237;587;5;0;0;1
Spain;2016;;Other medical activities;E (effective dose);2.241;0.130;0.930;17512;15089;1808;567;36;8;3;1
Spain;2016;INDUSTRY;;E (effective dose);1.586;0.230;0.960;6969;5314;1264;345;34;6;3;3
Spain;2016;;Industrial radiography;Hp10 (external dose photons);0.692;0.340;1.240;2023;1463;362;177;16;4;0;1
Spain;2016;;Industrial gauges;Hp10 (external dose photons);0.050;0.040;0.340;1241;1093;143;5;0;0;0;0
Spain;2016;;Industrial logistics and maintenance = support activities;E (effective dose);0.219;0.110;0.640;1905;1564;291;45;4;1;0;0
Spain;2016;;Other industrial activities;Hp10 (external dose photons);0.512;0.290;0.940;1772;1227;424;106;11;0;3;0
Spain;2016;NUCLEAR FIELD;;E (effective dose);3.615;0.360;1.120;9965;6726;;2204;941;72;7;0
Spain;2016;;Enrichment and conversion;E (effective dose);0.000;0.000;;29;29;0;0;0;0;0;0
Spain;2016;;Fuel fabrication;Hp10 (external dose photons);0.055;0.100;0.610;569;479;67;23;0;0;0;0
Spain;2016;;Nucl. power reactor (permanent staff only);E (effective dose);0.218;0.110;0.580;2051;1674;320;56;1;0;0;0
Spain;2016;;Dismantling of nuclear facilities;E (effective dose);0.730;2.330;3.000;313;70;123;75;23;7;15;0
Spain;2016;;Radioactive waste management facilities;E (effective dose);0.004;0.020;0.290;215;201;13;1;0;0;0;0
Spain;2016;;Nuclear logistics and maintenance = support activities;E (effective dose);2.609;0.380;1.030;6943;4406;1704;786;47;0;0;0
Spain;2016;TRANSPORT;;E (effective dose);0.189;1.150;2.250;165;81;34;41;8;1;0;0
Spain;2016;RESEARCH AND EDUCATION;;E (effective dose);0.452;0.080;0.450;5741;4738;899;100;3;0;1;0
Spain;2016;;Regulatory control activities;E (effective dose);0.002;0.010;0.150;196;183;13;0;0;0;0;
Lithuania;2016;ALL MONITORED WORKERS;;E (effective dose);1.700;0.270;0.850;6309;4304;1646;319;36;4;0;0
Lithuania;2016;MEDICAL FIELD;;E (effective dose);0.964;0.280;0.620;3478;1921;1399;142;15;1;0;0
Lithuania;2016;;Diagnostic radiology;Hp10 (external dose photons);0.457;0.220;0.500;2068;1149;868;46;5;0;0;0
Lithuania;2016;;Interventional radiology;Hp10 (external dose photons);0.329;1.270;1.500;260;40;119;90;10;1;0;0
Lithuania;2016;;Radiotherapy;E (effective dose);0.026;0.190;0.270;139;40;99;0;0;0;0;0
Lithuania;2016;;Nuclear medicine;E (effective dose);0.029;0.410;0.510;71;13;52;6;0;0;0;0
Lithuania;2016;;Dental radiology;Hp10 (external dose photons);0.094;0.120;0.500;785;597;188;0;0;0;0;0
Lithuania;2016;;Veterinary units;E (effective dose);0.005;0.150;0.640;35;27;8;0;0;0;0;0
Lithuania;2016;;Other medical activities;E (effective dose);0.024;0.200;0.370;120;56;64;0;0;0;0;0
Lithuania;2016;INDUSTRY;;E (effective dose);0.023;0.140;0.670;164;129;32;3;0;0;0;0
Lithuania;2016;;Industrial radiography;Hp10 (external dose photons);0.016;0.210;0.620;75;49;23;3;0;0;0;0
Lithuania;2016;;Industrial gauges;Hp10 (external dose photons);0.001;0.080;0.770;10;9;1;0;0;0;0;0
Lithuania;2016;;Security screening;Hp10 (external dose photons);0.004;0.070;0.750;54;49;5;0;0;0;0;0
Lithuania;2016;;Other industrial activities;Hp10 (external dose photons);0.003;0.110;0.920;25;22;3;0;0;0;0;0
Lithuania;2016;NUCLEAR FIELD;;E (effective dose);0.677;0.300;1.870;2273;1911;164;174;21;3;0;0
Lithuania;2016;;Nucl. power reactor (permanent staff only);E (effective dose);0.589;0.330;1.940;1800;1497;133;149;18;3;0;0
Lithuania;2016;;Radioactive waste management facilities;E (effective dose);0.000;0.120;0.490;4;3;1;0;0;0;0;0
Lithuania;2016;;Other nuclear activities;E (effective dose);0.083;0.250;1.510;331;276;30;22;3;0;0;0
Lithuania;2016;TRANSPORT;;E (effective dose);0.000;0.320;0.320;1;0;1;0;0;0;0;0
Lithuania;2016;RESEARCH AND EDUCATION;;E (effective dose);0.012;0.080;1.100;158;147;11;0;0;0;0;0
Lithuania;2016;OTHER FIELDS;;E (effective dose);0.023;0.100;0.590;235;196;39;0;0;0;0;0
The Netherlands;2016;ALL MONITORED WORKERS;;E (effective dose);40.823;0.860;1.760;47233;23998;7891;14736;390;109;50;59
The Netherlands;2016;MEDICAL FIELD;;E (effective dose);11.649;0.480;1.780;24188;17638;4173;1830;342;101;48;56
The Netherlands;2016;;Diagnostic radiology;Hp10 (external dose photons);4.315;0.450;1.970;9644;7448;1418;582;112;32;21;31
The Netherlands;2016;;Interventional radiology;Hp10 (external dose photons);5.707;1.200;2.450;4753;2425;1133;873;209;63;27;23
The Netherlands;2016;;Radiotherapy;E (effective dose);0.051;0.030;0.470;1602;1493;103;5;1;0;0;0
The Netherlands;2016;;Nuclear medicine;E (effective dose);0.553;0.310;0.730;1765;1005;584;175;1;0;0;0
The Netherlands;2016;;Dental radiology;Hp10 (external dose photons);0.028;0.020;0.340;1657;1575;81;1;0;0;0;0
The Netherlands;2016;;Veterinary units;E (effective dose);0.892;0.190;0.890;4659;3657;803;172;21;5;0;1
The Netherlands;2016;INDUSTRY;;E (effective dose);1.492;0.430;1.340;3469;2353;732;344;32;5;1;2
The Netherlands;2016;;Industrial radiography;Hp10 (external dose photons);0.631;0.540;1.550;1163;757;252;140;9;2;1;2
The Netherlands;2016;NUCLEAR FIELD;;E (effective dose);0.613;0.340;0.900;1827;1147;482;194;4;0;0;0
The Netherlands;2016;;Aviation;E (effective dose);26.657;1.820;1.840;14643;125;2222;12296;0;0;0;0
The Netherlands;2016;OTHER FIELDS;;E (effective dose);0.413;0.120;1.010;3444;3033;323;72;11;3;1;1
Sweden;2016;ALL MONITORED WORKERS;;E (effective dose);;;;20658;15228;3869;1437;119;4;1;0
Sweden;2016;MEDICAL FIELD;;E (effective dose);;;;4672;3432;1041;196;2;1;0;0
Sweden;2016;;Diagnostic radiology;Hp10 (external dose photons);;;;1943;1410;445;87;1;0;0;0
Sweden;2016;;Interventional radiology;Hp10 (external dose photons);;;;770;569;170;30;1;0;0;0
Sweden;2016;;Radiotherapy;E (effective dose);;;;410;279;126;4;0;1;0;0
Sweden;2016;;Nuclear medicine;E (effective dose);;;;504;242;199;63;0;0;0;0
Sweden;2016;;Dental radiology;Hp10 (external dose photons);;;;39;34;5;0;0;0;0;0
Sweden;2016;;Other medical activities;E (effective dose);;;;240;211;24;5;0;0;0;0
Sweden;2016;INDUSTRY;;E (effective dose);;;;972;819;135;15;3;0;0;0
Sweden;2016;;Industrial radiography;Hp10 (external dose photons);;;;68;47;19;1;1;0;0;0
Sweden;2016;;Industrial irradiation;Hp10 (external dose photons);;;;9;9;0;0;0;0;0;0
Sweden;2016;;Industrial logistics and maintenance = support activities;E (effective dose);;;;456;383;63;8;2;0;0;0
Sweden;2016;;Other industrial activities;Hp10 (external dose photons);;;;439;380;53;6;0;0;0;0
Sweden;2016;NUCLEAR FIELD;;E (effective dose);;;;14096;10210;2580;1189;113;3;1;0
Sweden;2016;TRANSPORT;;E (effective dose);;;;22;22;0;0;0;0;0;0
Sweden;2016;RESEARCH AND EDUCATION;;E (effective dose);;;;896;745;113;37;1;0;0;0
Hungary;2016;ALL MONITORED WORKERS;;E (effective dose);3.418;0.200;0.870;16717;12804;3029;810;58;8;6;2
Hungary;2016;ALL MONITORED WORKERS;;Hp10 (external dose photons);3.418;0.200;0.870;16717;12804;3029;810;58;8;6;2
Hungary;2016;MEDICAL FIELD;;E (effective dose);0.998;0.100;0.450;10106;7873;2068;160;4;0;1;0
Hungary;2016;MEDICAL FIELD;;Hp10 (external dose photons);0.998;0.100;0.450;10106;7873;2068;160;4;0;1;0
Hungary;2016;INDUSTRY;;E (effective dose);0.347;0.340;0.960;1018;657;265;89;6;0;1;0
Hungary;2016;INDUSTRY;;Hp10 (external dose photons);0.347;0.340;0.960;1018;657;265;89;6;0;1;0
Hungary;2016;NUCLEAR FIELD;;E (effective dose);1.263;0.290;1.550;4308;3495;407;374;32;0;0;0
Hungary;2016;NUCLEAR FIELD;;Hp10 (external dose photons);1.263;0.290;1.550;4308;3495;407;374;32;0;0;0
Hungary;2016;NATURAL SOURCES;;E (effective dose);0.263;5.600;6.580;47;7;5;19;3;8;3;2
Hungary;2016;NATURAL SOURCES;;I (internal dose);0.263;5.600;6.580;47;7;5;19;3;8;3;2
Hungary;2016;OTHER FIELDS;;E (effective dose);0.547;0.420;1.140;1313;833;304;162;13;0;1;0
France;2017;ALL MONITORED WORKERS;;E (effective dose);100.601;0.260;1.030;384198;286509;66466;29119;1919;177;6;2
Germany;2017;ALL MONITORED WORKERS;;E (effective dose);117.367;0.280;1.230;417264;321852;53176;41706;487;35;5;3
Germany;2017;MEDICAL FIELD;;E (effective dose);12.620;0.040;0.330;304654;266122;35867;2617;46;1;0;1
Germany;2017;;Diagnostic radiology;Hp10 (external dose photons);5.690;0.030;0.250;221640;199266;21570;792;11;1;0;0
Germany;2017;;Radiotherapy;E (effective dose);0.310;0.030;0.270;9684;8534;1104;45;1;0;0;0
